ccode,leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,yrdied,numentry,numexit,yrbegin,yrend,country,region,end_gdppc,begin_gdppc,begin_pop,begin_GDP,age,Region_GDP,Region_begin_gdppc,World_GDP,World_begin_gdppc,Region_end_gdppc,World_end_gdppc,tenure,growth_rate,growth_rate_region,growth_rate_world,fties_range
666,Shamir,Regular,Regular,Regular,1,OK,1,1914,2012,0,1.0,1986,1992,Israel,Middle East and North Africa,21531.596141653485,19160.0,4139.683,79316326.28,72,1772497006.5609999,6346.8354398071115,41482688664.595215,7957.067780454699,6966.016320173315,8321.095937510705,5.727583846680356,0.020629750710277357,0.01625956972936793,0.007624838845581294,1.0
666,Rabin,Regular,Irregular,Assassination by Unsupported Individual,1,Death,1,1922,1995,0,3.0,1992,1995,Israel,Middle East and North Africa,23378.15952818054,21531.596141653485,4823.61,103860022.46484116,70,2259712024.8750567,6966.016320173315,47778114919.29238,8321.095937510705,7723.61164931818,8672.288013103833,3.3127994524298425,0.021440159085034383,0.027188973378905912,0.01055125665628931,1.0
666,Peres,Regular,Regular,Regular,2,OK,1,1923,-777,0,1.0,1995,1996,Israel,Middle East and North Africa,23979.995274983416,23378.15952818054,5356.27,125219734.53600758,72,2648181209.881338,7723.61164931818,51854384806.948204,8672.288013103833,8222.58260984211,8905.807630261786,0.621492128678987,0.025743504148708185,0.06460332072340491,0.02692710583471225,1.0
666,Netanyahu,Regular,Regular,Regular,0,OK,1,1949,-777,0,1.0,1996,1999,Israel,Middle East and North Africa,24644.204273032487,23979.995274983416,5494.09,131748252.24033363,47,2870383374.9381247,8222.58260984211,53971480867.83615,8905.807630261786,9078.594264041883,9469.78884790398,3.047227926078029,0.006924615605971296,0.02602624062344966,0.01583183808411137,1.0
666,Barak,Regular,Regular,Regular,0,OK,1,1942,-777,0,1.0,1999,2001,Israel,Middle East and North Africa,25427.319382366648,24644.204273032487,5927.17,146070388.24098995,57,3349328922.74026,9078.594264041883,59628765673.01684,9469.78884790398,9810.161217073886,10037.080751093254,1.6700889801505818,0.015888423514471173,0.04029076152954447,0.0299527218769422,1.0
666,Ariel Sharon,Regular,Retired Due to Ill Health,Regular,0,OK,1,1928,-777,0,2.1,2001,2006,Israel,Middle East and North Africa,26571.255443271046,25427.319382366648,6236.09,158567052.12718284,73,3754127282.435507,9810.161217073886,64760587194.60295,10037.080751093254,13592.731131551793,12072.685129081427,4.826830937713894,0.00899769294358017,0.07711534664475468,0.04056168179709925,1.0
666,Olmert,Regular,Regular,Regular,0,OK,1,1928,-777,0,1.0,2006,2009,Israel,Middle East and North Africa,27644.69749458088,26571.255443271046,6846.15,181910800.45295006,78,5713391354.622525,13592.731131551793,82618841699.03532,12072.685129081427,15535.008975655583,12715.917859583242,3.2361396303901437,0.010099654997499152,0.0357227297683268,0.013320001383792357,1.0
666,Netanyahu,Regular,Still in Office,Still in Office,1,Leader Still in Office,1,1949,-777,0,-888.0,2009,2015,Israel,Middle East and North Africa,31050.40794692868,27644.69749458088,7226.38,199771089.08088937,60,6972891730.374713,15535.008975655583,90134685455.90204,12715.917859583242,18401.536472279447,14903.079242620459,6.751540041067762,0.017599399115019714,0.02636007026007157,0.024571692708182873,1.0
670,Saud,Regular,Regular,Regular,0,Exile,1,1902,1969,0,1.0,1953,1964,Saudi Arabia,Middle East and North Africa,7978.0,4246.0,4081.572,17330354.712,51,288387396.447,2573.937087970215,10381252161.518972,3612.3592262254265,3566.1757430243806,4887.10241035969,10.981519507186858,0.07990408084614396,0.03504495681631712,0.03208034881217929,1.0
670,Faisal,Regular,Irregular,Assassination by Unsupported Individual,0,Death,1,1905,1975,0,3.0,1964,1975,Saudi Arabia,Middle East and North Africa,18788.0,7978.0,5192.398,41424951.244,59,531191444.973,3566.1757430243806,17168846684.352207,4887.10241035969,6215.333696140483,6501.839560119307,10.390143737166325,0.12317965313703594,0.06753243769981149,0.030037080055987465,1.0
670,Khalid,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1913,1982,0,2.0,1975,1982,Saudi Arabia,Middle East and North Africa,20535.0,18788.0,7204.82,135364158.16,62,1235915649.752,6215.333696140483,28234680865.07181,6501.839560119307,6668.471899931055,7429.174589730749,7.219712525667351,0.011623110496061323,0.00911331205096752,0.017828320374503853,1.0
670,Fahd,Regular,Retired Due to Ill Health,Regular,0,OK,1,1922,2005,0,2.1,1982,1996,Saudi Arabia,Middle East and North Africa,20280.49318462111,20535.0,11254.672,231114689.52,60,1641316216.812,6668.471899931055,36196627164.43434,7429.174589730749,8222.58260984211,8905.807630261786,13.552361396303901,-0.0008852718890357547,0.016646678506951087,0.014197241878681226,1.0
670,Abdullah ibn Abdilaziz,Regular,Natural Death,Regular,0,Missing: Left Office after 2014-12-31,1,1924,-777,0,2.0,1996,2015,Saudi Arabia,Middle East and North Africa,51941.59890346145,20280.49318462111,18819.82,381675231.2457961,72,2870383374.9381247,8222.58260984211,53971480867.83615,8905.807630261786,18401.536472279447,14903.079242620459,19.06091718001369,0.07805802706723437,0.06189633078452461,0.03367056566537572,1.0
670,Salman bin Abdulaziz Al Saud,Regular,Natural Death,Regular,0,Missing: Left Office after 2014-12-31,1,1935,-777,0,2.0,2015,2016,Saudi Arabia,Middle East and North Africa,51959.074712164904,51941.59890346145,30645.9,1591797045.8355892,80,9249129498.157887,18401.536472279447,113181872475.00757,14903.079242620459,18831.976486476848,15208.971823570959,0.9363449691991786,0.00033645111187152743,0.023391525748180042,0.020525461615723994,1.0
678,Al-Badr,Irregular,Irregular,"Removed by Military, without Foreign Support",0,OK,1,1928,1996,1,3.0,1962,1963,Yemen,Middle East and North Africa,1568.0,1554.0,6120.081,9510605.874,34,459060791.028,3248.5039614753255,15291081770.15114,4529.241449361327,3429.4695982769604,4641.996896446171,0.024640657084188913,0.009009009009008917,0.05570737759526945,0.02489499584985566,1.0
678,AL-Sallal,Irregular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1917,1994,1,3.0,1962,1967,Yemen,Middle East and North Africa,1624.0,1554.0,6120.081,9510605.874,45,459060791.028,3248.5039614753255,15291081770.15114,4529.241449361327,3988.6821027978017,5310.209424044802,5.106091718001369,0.007507507507507505,0.03797533418974808,0.02873799742609588,1.0
678,Al-Iryani,Irregular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1917,1998,1,3.0,1967,1974,Yemen,Middle East and North Africa,2703.0,1624.0,6740.785,10947034.84,50,643110523.996,3988.6821027978017,19784467002.851566,5310.209424044802,6034.115587891724,6502.291373207286,6.6036960985626285,0.09491555242786769,0.07325847887949842,0.03206981264012186,1.0
678,Al-Hamadi,Irregular,Irregular,"Irregular, Other",0,Death,1,1943,1977,1,3.0,1974,1977,Yemen,Middle East and North Africa,3446.0,2703.0,7755.019,20961816.357,31,1167277961.798,6034.115587891724,27746656042.65312,6502.291373207286,6873.940205961491,6844.80761054035,3.3292265571526354,0.06871994080651128,0.03479485128504123,0.013169059092937752,1.0
678,Al-Ghashmi,Regular,Irregular,Assassination by Unsupported Individual,0,Death,1,1939,1978,0,3.0,1977,1978,Yemen,Middle East and North Africa,3636.0,3446.0,8403.99,28960149.54,38,1445357946.033,6873.940205961491,30733214214.56724,6844.80761054035,6818.5653024107705,7029.582900530205,0.7008898015058179,0.05513639001741155,-0.008055773237988895,0.02699495741930269,1.0
678,Saleh al-Hashidi,Regular,Regular,Regular,0,OK,1,1942,-777,0,1.0,1978,2012,Yemen,Middle East and North Africa,4064.3423064292706,3636.0,8641.036,31418806.896,36,1477016396.433,6818.5653024107705,32088474953.570343,7029.582900530205,17703.328646114183,14021.731350889151,33.61533196440794,0.0034648798488098645,0.046951240348322154,0.029255139020416994,1.0
678,Abd Rabbuh Mansur Hadi,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1945,-777,0,-888.0,2012,2015,Yemen,Middle East and North Africa,2820.617221187428,4064.3423064292706,24594.25,99959450.76989809,67,8412689753.41546,17703.328646114183,102883604981.64182,14021.731350889151,18401.536472279447,14903.079242620459,3.8412046543463383,-0.07650223526168232,0.009859838227633533,0.015713963377201268,1.0
694,Ahmed Ath-Thani,Regular,Irregular,"Removed by Other Government Actors, without Foreign Support",0,Exile,1,1917,1977,0,3.0,1971,1972,Qatar,Middle East and North Africa,62416.0,59731.0,124.489,7435852.459,54,906445851.407,5078.361509915472,24246398728.449657,6012.763916435036,5489.9801055645385,6171.413939926481,0.47091033538672145,0.04495153270496055,0.08105342537064031,0.026385540110397177,1.0
694,Khalifah Ath-Thani,Irregular,Irregular,"Removed by Other Government Actors, without Foreign Support",0,Exile,1,1932,-777,1,3.0,1972,1995,Qatar,Middle East and North Africa,19959.703059990767,62416.0,134.408,8389209.728,40,1005903553.785,5489.9801055645385,25373866516.69958,6171.413939926481,7723.61164931818,8672.288013103833,23.342915811088297,-0.028342289997763153,0.016952334835494787,0.016884799398763223,1.0
694,Hamad ibn Khalifah Al Thani,Irregular,Regular,Regular,0,OK,1,1952,-777,1,1.0,1995,2013,Qatar,Middle East and North Africa,155657.12776683117,19959.703059990767,524.67,10472257.404485354,43,2648181209.881338,7723.61164931818,51854384806.948204,8672.288013103833,17864.42414611587,14312.999776733845,17.9958932238193,0.3776982951293553,0.07294236137494686,0.03613497098847689,1.0
694,Tamim ibn Hamad Al Thani,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1980,-777,0,-888.0,2013,2015,Qatar,Middle East and North Africa,159800.18870866153,155657.12776683117,2103.27,327388967.11814296,33,8655407644.30839,17864.42414611587,106221801332.0274,14312.999776733845,18401.536472279447,14903.079242620459,2.513347022587269,0.008872194506969041,0.010022010258497582,0.013742273343374745,1.0
700,Sardar Mohammad Daud Khan,Irregular,Regular,Regular,0,OK,1,1909,1978,1,1.0,1953,1963,Afghanistan,South and South East Asia,1298.0,1240.0,8573.0,10630520.0,44,791321205.625012,1148.1771256120162,10381252161.518972,3612.3592262254265,1351.613869986288,4641.996896446171,9.503080082135524,0.004677419354838719,0.017718237006841008,0.028503191563719943,1.0
700,Mohammad Yusuf,Regular,Regular,Regular,0,OK,1,1917,1998,0,1.0,1963,1965,Afghanistan,South and South East Asia,1290.0,1298.0,10501.0,13630298.0,46,1150556115.3424516,1351.613869986288,15991243735.72246,4641.996896446171,1364.5543132248513,5045.491310664872,2.650239561943874,-0.0020544427324088455,0.003191356033927691,0.028974198189548456,1.0
700,Mohammad Hashim Maiwandwal,Regular,Retired Due to Ill Health,Regular,0,OK,1,1919,1973,0,2.1,1965,1967,Afghanistan,South and South East Asia,1277.0,1290.0,10998.0,14187420.0,46,1215995835.520826,1364.5543132248513,18075505373.698357,5045.491310664872,1393.3185979576895,5310.209424044802,1.9383983572895278,-0.005038759689922456,0.010539809391998278,0.02623313539559413,1.0
700,Abdallah Yakta,Regular,Regular,Regular,0,OK,1,1914,2003,0,1.0,1967,1968,Afghanistan,South and South East Asia,1290.0,1277.0,11538.0,14734026.0,53,1298560435.6419897,1393.3185979576895,19784467002.851566,5310.209424044802,1427.0876616602316,5493.04100497063,0.057494866529774126,0.010180109631949819,0.02423642643688262,0.034430201584509934,1.0
700,Nur Ahmad Etemadi,Regular,Regular,Regular,0,OK,1,1921,1979,0,1.0,1967,1971,Afghanistan,South and South East Asia,1237.0,1277.0,11538.0,14734026.0,46,1298560435.6419897,1393.3185979576895,19784467002.851566,5310.209424044802,1543.3546910654286,6012.763916435036,3.6030116358658453,-0.007830853563038365,0.0269206363368113,0.033075649013438346,1.0
700,Abdul Zahir,Regular,Regular,Regular,0,OK,1,1910,1982,0,1.0,1971,1972,Afghanistan,South and South East Asia,1007.0,1237.0,12749.0,15770513.0,61,1578081997.403,1543.3546910654286,24246398728.449657,6012.763916435036,1542.082759988731,6171.413939926481,1.4948665297741273,-0.0929668552950687,-0.0004120670005608451,0.013192770055198588,1.0
700,Mohammad Musa Shafiq,Regular,Irregular,"Removed by Military, without Foreign Support",0,Imprisonment,1,1932,1979,0,3.0,1972,1973,Afghanistan,South and South East Asia,1011.0,1007.0,13079.0,13170553.0,40,1614157243.5034103,1542.082759988731,25373866516.69958,6171.413939926481,1618.0835717991297,6706.427150856049,0.5941136208076659,0.003972194637537285,0.04928452206479128,0.08669216100839616,1.0
700,Sardar Mohammad Daud Khan,Irregular,Irregular,"Removed by Military, without Foreign Support",1,Death,1,1909,1978,1,3.0,1973,1978,Afghanistan,South and South East Asia,1070.0,1011.0,13421.0,13568631.0,64,1733677262.1793554,1618.0835717991297,28100062467.301537,6706.427150856049,1855.895164111977,7029.582900530205,4.777549623545517,0.011671612265084086,0.029394228636587316,0.009637195555994581,1.0
700,Taraki,Irregular,Irregular,"Removed by Other Government Actors, without Foreign Support",0,Death,1,1917,1979,1,3.0,1978,1979,Afghanistan,South and South East Asia,1023.0,1070.0,15269.0,16337830.0,61,2225610072.841807,1855.895164111977,32088474953.570343,7029.582900530205,1820.6741610508982,7154.915857056463,0.9062286105407256,-0.043925233644859785,-0.01897790551005163,0.017829358910726345,1.0
700,Amin,Irregular,Irregular,"Removed by Other Government Actors, with Foreign Support",0,Death,1,1929,1979,1,3.0,1979,1980,Afghanistan,South and South East Asia,1019.0,1023.0,15556.0,15913788.0,50,2236735069.8728704,1820.6741610508982,33220383789.58506,7154.915857056463,1897.425747789872,7436.343036764115,0.7529089664613279,-0.003910068426197455,0.04215558631022298,0.03933340172408828,1.0
700,Karmal,Irregular,Foreign,Removed through Threat of Foreign Force,0,Exile,1,1929,1996,1,4.0,1979,1986,Afghanistan,South and South East Asia,1344.0,1023.0,15556.0,15913788.0,50,2236735069.8728704,1820.6741610508982,33220383789.58506,7154.915857056463,2164.5846484416666,7957.067780454699,6.351813826146475,0.04482614160033514,0.026984548184555233,0.016015999936745202,1.0
700,Najibullah,Irregular,Irregular,"Removed by Rebels, without Foreign Support",0,Exile,1,1947,1996,1,3.0,1986,1992,Afghanistan,South and South East Asia,843.8753488998832,1344.0,13126.0,17641344.0,39,3095546258.0868187,2164.5846484416666,41482688664.595215,7957.067780454699,2721.479519841717,8321.095937510705,5.952087611225188,-0.06201942597967719,0.042879271072549,0.007624838845581294,1.0
700,Mojadidi,Irregular,Regular,Regular,0,Missing: No Information Found,1,1926,-777,1,1.0,1992,1993,Afghanistan,South and South East Asia,578.4027440310482,843.8753488998832,15023.0,12677539.366522945,66,4416131155.019964,2721.479519841717,47778114919.29238,8321.095937510705,2828.6428764832103,8370.98732245474,0.16700889801505817,-0.31458746272766225,0.03937687418192515,0.005995770907907483,1.0
700,Burhanuddin Rabbani,Regular,Irregular,"Removed by Rebels, without Foreign Support",0,OK,1,1939,2012,0,3.0,1992,1996,Afghanistan,South and South East Asia,600.175264462535,843.8753488998832,15023.0,12677539.366522945,53,4416131155.019964,2721.479519841717,47778114919.29238,8321.095937510705,3264.370315014209,8905.807630261786,4.249144421629021,-0.05775736541067291,0.039896739344492095,0.014053718335712428,1.0
700,Mullah Omar,Irregular,Irregular,"Removed by Rebels, with Foreign Support",0,OK,1,1959,-777,1,3.0,1996,2001,Afghanistan,South and South East Asia,489.68199690749356,600.175264462535,20111.0,12070124.74360604,37,5736179721.70249,3264.370315014209,53971480867.83615,8905.807630261786,3509.2280008489506,10037.080751093254,5.127994524298426,-0.030683611409740907,0.012501527206668231,0.02117107487230056,1.0
700,Hamid Karzai,Foreign Imposition,Regular,Regular,0,OK,1,1957,-777,2,1.0,2001,2014,Afghanistan,South and South East Asia,2022.0,489.68199690749356,22507.0,11021272.704396958,44,6749077062.484173,3509.2280008489506,64760587194.60295,10037.080751093254,6394.182035378615,14617.205806598162,12.76933607118412,0.24070849319945,0.06323884941758696,0.03510157193101601,1.0
700,Ahmadzai,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1949,-777,0,-888.0,2014,2015,Afghanistan,South and South East Asia,1928.0,2022.0,31823.0,64346106.0,65,14867387792.111801,6394.182035378615,109801891452.69542,14617.205806598162,6704.329286190713,14903.079242620459,1.2539356605065024,-0.02324431256181997,0.0242523006927291,0.009778662208246858,1.0
701,Niyazov,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1940,2006,0,2.0,1990,2006,Turkmenistan,Eastern Europe,9752.355478498552,5796.0,3658.0,21201768.0,50,7833175413.821,10639.718901662984,46715156894.540726,8390.026073661087,14205.02015195375,12072.685129081427,16.150581793292265,0.04015300083727674,0.019711385695114613,0.025819586418221012,1.0
701,Berdymukhammedov,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1957,-777,0,-888.0,2006,2015,Turkmenistan,Eastern Europe,17857.25990917966,9752.355478498552,4718.86,46020000.17326767,49,10335993869.819094,14205.02015195375,82618841699.03532,12072.685129081427,18593.238883677248,14903.079242620459,9.026694045174539,0.08310714727893528,0.030892027500009876,0.02344461139569527,1.0
704,Karimov,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1938,-777,0,-888.0,1990,2015,Uzbekistan,Eastern Europe,9381.346864214403,6790.0,20530.0,139398700.0,52,7833175413.821,10639.718901662984,46715156894.540726,8390.026073661087,18593.238883677248,14903.079242620459,25.77138945927447,0.014678525343913016,0.028751193289988472,0.02985712353700306,1.0
710,Hua Guofeng,Regular,Regular,Regular,0,OK,1,1921,-777,0,1.0,1976,1980,China,East Asia,1930.0,1519.0,930685.0,1413710515.0,55,3843637957.056568,3443.0557072761826,29537559377.26344,6689.336127482984,4129.3490797790555,7436.343036764115,3.9260780287474333,0.06764318630678079,0.04983170698142747,0.027917826785982203,1.0
710,Deng Xiaoping,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1904,1997,0,2.0,1980,1997,China,East Asia,4310.828198416168,1930.0,981235.0,1893783550.0,76,4856853955.763886,4129.3490797790555,35105310712.72682,7436.343036764115,7708.887411613649,9143.512634915305,16.4435318275154,0.07256410235952965,0.05099134858186358,0.01350418351752302,1.0
710,Jiang Zemin,Regular,Regular,Regular,0,OK,1,1926,-777,0,1.0,1997,2003,China,East Asia,5649.4632391271925,4310.828198416168,1227452.97,5291338875.305675,71,11176205053.050947,7708.887411613649,56142944592.630035,9143.512634915305,9046.348562273606,10588.841252368895,6.064339493497604,0.044361215163873355,0.024785143233232602,0.022581640669543063,1.0
710,Hu Jintao,Regular,Regular,Regular,0,OK,1,1942,-777,0,1.0,2003,2012,China,East Asia,10946.83397149056,5649.4632391271925,1283063.96,7248622675.468963,61,13669026073.76097,9046.348562273606,69971417637.12488,10588.841252368895,14046.619994687184,14021.731350889151,9.672826830937714,0.0937676821343788,0.05527391961510786,0.03241988444913426,1.0
710,Xi Jinping,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1953,-777,0,-888.0,2012,2015,China,East Asia,13325.431748191117,10946.83397149056,1349537.02,14773157696.320135,59,22222439149.448067,14046.619994687184,102883604981.64182,14021.731350889151,16298.285535913954,14903.079242620459,3.1238877481177276,0.0543215915874688,0.04007486395443194,0.015713963377201268,1.0
731,Kim Jong-Il,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1942,2011,0,2.0,1994,2011,D.P.R. of Korea,East Asia,1756.6108066887382,1925.956032988804,21852.0,42085991.232871346,52,9784335418.96575,6946.643744781809,50046959415.1475,8484.730850610164,13370.131568988041,13723.378371049303,17.44284736481862,-0.004884882087978653,0.05137163323600566,0.034301143840856266,1.0
731,Kim Jong Un,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1983,-777,0,-888.0,2011,2015,D.P.R. of Korea,East Asia,1762.5166753384246,1756.6108066887382,24457.0,42961430.49918647,28,21015038029.209187,13370.131568988041,99528621997.01219,13723.378371049303,16298.285535913954,14903.079242620459,4.03832991101985,0.0006724162947419288,0.043801423371446144,0.01719257226135862,1.0
740,Hirobumi Ito,Regular,Regular,Regular,0,OK,1,1842,1909,0,1.0,1885,1888,Japan,East Asia,1723.5686034900002,1728.6804725700001,38427.0,66428004.51944739,43,66428004.51944739,161.08483826636999,1569887596.480446,1526.9972964186393,162.3045709313037,1589.226751133096,2.3545516769336072,-0.0009856976966175306,0.0025239964192382836,0.013584275244059585,1.0
740,Kuroda,Regular,Regular,Regular,0,OK,1,1840,1900,0,1.0,1888,1889,Japan,East Asia,1754.5337501400002,1723.5686034900002,39251.0,67651791.255586,48,67651791.255586,162.3045709313037,1669655927.7811909,1589.226751133096,166.40086284487177,1620.019647377347,1.6509240246406571,0.008982858758073142,0.012619151420269814,0.00968801218023041,1.0
740,Yamagata,Regular,Regular,Regular,0,OK,1,1838,1922,0,1.0,1889,1891,Japan,East Asia,1749.73712877,1754.5337501400002,39688.0,69633935.47555633,51,69633935.47555633,166.40086284487177,1714730856.0219688,1620.019647377347,167.28514192838938,1636.0787591825156,1.3634496919917864,-0.0013669219442536962,0.002657074814395588,0.004956455877299648,1.0
740,Matsukata,Regular,Regular,Regular,0,OK,1,1835,1924,0,1.0,1891,1892,Japan,East Asia,1841.7019051500001,1749.73712877,40380.0,70654385.2597326,56,70654385.2597326,167.28514192838938,1755379986.2233455,1636.0787591825156,176.44476857368866,1696.388260754877,1.2594113620807665,0.026279597908700714,0.027377286887858454,0.018431111960189428,1.0
740,Hirobumi Ito,Regular,Regular,Regular,1,OK,1,1842,1909,0,1.0,1892,1896,Japan,East Asia,1904.44316682,1841.7019051500001,40684.0,74927800.3091226,50,74927800.3091226,176.44476857368866,1831626029.2905164,1696.388260754877,185.08596483254883,1763.1460289247484,4.112251882272417,0.006813400311370144,0.009794788849465209,0.007870576531832985,1.0
740,Matsukata,Regular,Regular,Regular,1,OK,1,1835,1924,0,1.0,1896,1897,Japan,East Asia,1904.51098668,1904.44316682,42196.0,80359883.86713672,61,80359883.86713672,185.08596483254883,1960151150.4666553,1763.1460289247484,186.0092622184755,1849.241128186834,0.5694729637234771,3.5611385617473346e-05,0.004988478660507889,0.04883038491972802,1.0
740,Kuroda,Regular,Regular,Regular,1,OK,1,1840,1900,0,1.0,1897,1898,Japan,East Asia,2232.8545281600004,1904.51098668,42643.0,81214062.00499524,57,81214062.00499524,186.0092622184755,2070110790.055213,1849.241128186834,218.05210130592278,1899.1494196444892,0.15058179329226556,0.17240307027704715,0.1722647501811585,0.026988525561612242,1.0
740,Matsukata,Regular,Regular,Regular,2,OK,1,1835,1924,0,1.0,1897,1898,Japan,East Asia,2232.8545281600004,1904.51098668,42643.0,81214062.00499524,62,81214062.00499524,186.0092622184755,2070110790.055213,1849.241128186834,218.05210130592278,1899.1494196444892,0.5968514715947981,0.17240307027704715,0.1722647501811585,0.026988525561612242,1.0
740,Hirobumi Ito,Regular,Regular,Regular,2,OK,1,1842,1909,0,1.0,1898,1899,Japan,East Asia,2104.5571817100003,2232.8545281600004,43145.0,96336508.61746322,56,96336508.61746322,218.05210130592278,2145898307.1412191,1899.1494196444892,206.61710892910216,1941.5476456018732,0.46269678302532513,-0.057458891670710166,-0.052441560105754514,0.022324850019078912,1.0
740,Okuma,Regular,Regular,Regular,0,OK,1,1838,1922,0,1.0,1898,1899,Japan,East Asia,2104.5571817100003,2232.8545281600004,43145.0,96336508.61746322,60,96336508.61746322,218.05210130592278,2145898307.1412191,1899.1494196444892,206.61710892910216,1941.5476456018732,0.33675564681724846,-0.057458891670710166,-0.052441560105754514,0.022324850019078912,1.0
740,Yamagata,Regular,Regular,Regular,1,OK,1,1838,1922,0,1.0,1898,1900,Japan,East Asia,2123.25060819,2232.8545281600004,43145.0,96336508.61746322,60,96336508.61746322,218.05210130592278,2145898307.1412191,1899.1494196444892,1055.5372000337015,2181.3285512482357,1.946611909650924,-0.02454345291816218,1.9203784180754209,0.07429092431720541,1.0
740,Hirobumi Ito,Regular,Regular,Regular,3,OK,1,1842,1909,0,1.0,1900,1901,Japan,East Asia,2161.51483428,2123.25060819,44103.0,93641721.57300358,58,482441721.5730036,1055.5372000337015,3063830824.5552855,2181.3285512482357,221.5336730429705,1979.5661142551876,0.5557837097878165,0.018021530733302704,-0.7901223443040214,-0.09249520750901663,1.0
740,Saionji,Regular,Regular,Regular,0,OK,1,1849,1940,0,1.0,1901,1902,Japan,East Asia,2012.76705888,2161.51483428,44662.0,96537575.52861336,52,99641858.52861336,221.5336730429705,2383409478.9599314,1979.5661142551876,208.23796724912725,1998.1734201395602,0.06297056810403832,-0.06881644902036854,-0.060016635896540604,0.009399689028003921,1.0
740,Katsura,Regular,Regular,Regular,0,OK,1,1847,1913,0,1.0,1901,1906,Japan,East Asia,2328.9772642499997,2161.51483428,44662.0,96537575.52861336,54,99641858.52861336,221.5336730429705,2383409478.9599314,1979.5661142551876,244.05773016571854,2215.2914850598504,4.59958932238193,0.015494913781221564,0.02033465776408545,0.023815862385920327,1.0
740,Saionji,Regular,Regular,Regular,1,OK,1,1849,1940,0,1.0,1906,1908,Japan,East Asia,2356.91760126,2328.9772642499997,47227.0,109990609.25873473,57,113244739.25873473,244.05773016571854,2786976251.5688505,2215.2914850598504,250.19663614705672,2155.900209547405,2.516084873374401,0.003998942288085949,0.008384499816457058,-0.008936562962930772,1.0
740,Katsura,Regular,Regular,Regular,1,OK,1,1847,1913,0,1.0,1908,1911,Japan,East Asia,2399.7747713100002,2356.91760126,48260.0,113744843.4368076,61,117529369.4368076,250.19663614705672,2760330548.1963253,2155.900209547405,1064.352868311612,2625.350603411657,3.1266255989048597,0.004545891849071115,0.8135163652700181,0.054437862172990514,1.0
740,Saionji,Regular,Regular,Regular,2,OK,1,1849,1940,0,1.0,1911,1912,Japan,East Asia,2419.7094901200003,2399.7747713100002,50215.0,120504690.14133166,62,523108147.717791,1064.352868311612,3482522324.7243567,2625.350603411657,278.9147311433128,2375.6966638844156,1.3114305270362765,0.00415345620104135,-0.36897450110424534,-0.047546780838112646,1.0
740,Katsura,Regular,Regular,Regular,2,OK,1,1847,1913,0,1.0,1912,1913,Japan,East Asia,2430.62504205,2419.7094901200003,50941.0,123262421.13620293,65,138662179.6731668,278.9147311433128,3179188159.666755,2375.6966638844156,1141.2900003221794,2587.435191482245,0.16700889801505817,0.004511100185608852,3.0918957404790444,0.08912692045945936,1.0
740,"Yamamoto, G.",Regular,Regular,Regular,0,OK,1,1852,1933,0,1.0,1913,1914,Japan,East Asia,2357.80394835,2430.62504205,51672.0,125595257.1728076,61,580000154.2937306,1141.2900003221794,4396657850.163141,2587.435191482245,277.787716085614,2266.575600587841,1.1498973305954825,-0.014979911018809855,-0.37830099448553994,-0.06200340629799417,1.0
740,Okuma,Regular,Regular,Regular,1,OK,1,1838,1922,0,1.0,1914,1916,Japan,East Asia,2829.2870951400005,2357.80394835,52396.0,123539495.67774661,76,141417837.2311609,277.787716085614,3092014836.2343206,2266.575600587841,329.94908891968,2408.959189361139,2.4832306639288158,0.06665568994401842,0.06259140801122857,0.020939604328863732,1.0
740,Terauchi,Regular,Regular,Regular,0,OK,1,1852,1919,0,1.0,1916,1918,Japan,East Asia,2973.4880016,2829.2870951400005,53815.0,152258085.02495912,64,171804160.65138844,329.94908891968,3334816155.24101,2408.959189361139,347.5063715414867,2310.0166043593285,1.9712525667351128,0.025483611526681105,0.026606048041067254,-0.02053637634020078,1.0
740,"Hara, T.",Regular,Irregular,Assassination by Unsupported Individual,0,Death,1,1856,1921,0,3.0,1918,1921,Japan,East Asia,3244.35210021,2973.4880016,54886.0,163202862.4558176,62,184960266.2529563,347.5063715414867,3237619941.9560475,2310.0166043593285,378.6231332056047,2111.637150659708,3.0992470910335386,0.022773263122656873,0.022385749019570966,-0.021469483522894434,1.0
